stanice;lokalita;datum;srazky;snih;prumerna_teplota;maximalni_teplota;minimalni_teplota
EZM00011520;PRAHA LIBUS;10.01.2020;1.0;;7.7;;5.2
EZM00011520;PRAHA LIBUS;11.01.2020;0.3;;3.2;;
EZM00011520;PRAHA LIBUS;12.01.2020;0.0;;1.6;;-1.5
EZM00011520;PRAHA LIBUS;13.01.2020;0.0;;3.6;;1.8
EZM00011520;PRAHA LIBUS;14.01.2020;0.0;;2.4;;0.3
EZM00011520;PRAHA LIBUS;15.01.2020;0.0;;0.8;;
EZM00011520;PRAHA LIBUS;16.01.2020;0.0;;1.1;5.4;-1.7
EZM00011520;PRAHA LIBUS;17.01.2020;0.0;;-0.3;;
EZM00011520;PRAHA LIBUS;18.01.2020;1.3;;1.8;;-1.7
EZM00011520;PRAHA LIBUS;19.01.2020;0.8;;1.7;;-0.7
EZM00011520;PRAHA LIBUS;20.01.2020;0.3;;1.7;;
EZM00011520;PRAHA LIBUS;21.01.2020;0.0;;-2.6;;
EZM00011520;PRAHA LIBUS;22.01.2020;0.0;;-0.2;3.0;-3.3
EZM00011520;PRAHA LIBUS;23.01.2020;0.0;;1.2;;
EZM00011520;PRAHA LIBUS;24.01.2020;0.0;;-1.6;;-5.1
EZM00011520;PRAHA LIBUS;25.01.2020;0.0;;-0.2;1.1;-1.4
EZM00011520;PRAHA LIBUS;26.01.2020;0.0;;0.0;;
EZM00011520;PRAHA LIBUS;27.01.2020;0.3;;3.1;;-0.4
EZM00011520;PRAHA LIBUS;28.01.2020;0.8;;4.2;;
EZM00011520;PRAHA LIBUS;29.01.2020;1.8;;2.6;;
EZM00011520;PRAHA LIBUS;30.01.2020;0.0;;4.2;;1.2
EZM00011520;PRAHA LIBUS;31.01.2020;0.0;;10.6;14.0;2.9
EZM00011520;PRAHA LIBUS;01.02.2020;0.5;;12.1;;
EZM00011520;PRAHA LIBUS;02.02.2020;2.8;;8.8;;
EZM00011520;PRAHA LIBUS;03.02.2020;3.8;;9.3;;7.5
EZM00011520;PRAHA LIBUS;04.02.2020;15.5;;3.8;;
EZM00011520;PRAHA LIBUS;05.02.2020;4.3;;1.7;;
EZM00011520;PRAHA LIBUS;06.02.2020;0.0;;1.3;;-2.0
EZM00011520;PRAHA LIBUS;07.02.2020;0.0;;3.7;5.5;
EZM00011520;PRAHA LIBUS;08.02.2020;0.0;;2.3;;-0.6
EZM00011520;PRAHA LIBUS;09.02.2020;0.0;;4.9;;-1.5
EZM00011520;PRAHA LIBUS;10.02.2020;0.8;;8.6;;
EZM00011520;PRAHA LIBUS;11.02.2020;9.4;;4.2;7.2;
EZM00011520;PRAHA LIBUS;12.02.2020;2.0;;2.2;;0.1
EZM00011520;PRAHA LIBUS;13.02.2020;0.0;;3.4;;
EZM00011520;PRAHA LIBUS;14.02.2020;0.5;;5.8;;3.2
EZM00011520;PRAHA LIBUS;15.02.2020;0.0;;5.2;;1.4
EZM00011520;PRAHA LIBUS;16.02.2020;0.0;;7.7;;2.6
EZM00011520;PRAHA LIBUS;17.02.2020;0.0;;9.7;;
EZM00011520;PRAHA LIBUS;18.02.2020;0.0;;6.7;;
EZM00011520;PRAHA LIBUS;19.02.2020;0.0;;4.4;;2.5
EZM00011520;PRAHA LIBUS;20.02.2020;1.3;;4.4;;0.6
EZM00011520;PRAHA LIBUS;21.02.2020;2.0;;4.8;6.8;
EZM00011520;PRAHA LIBUS;22.02.2020;0.3;;8.3;11.5;2.7
EZM00011520;PRAHA LIBUS;23.02.2020;0.0;;10.3;;
EZM00011520;PRAHA LIBUS;24.02.2020;3.0;;5.3;;
EZM00011520;PRAHA LIBUS;25.02.2020;0.5;;8.9;;3.7
EZM00011520;PRAHA LIBUS;26.02.2020;1.0;;4.4;;
EZM00011520;PRAHA LIBUS;27.02.2020;0.0;;3.4;6.8;
EZM00011520;PRAHA LIBUS;28.02.2020;0.5;;2.4;6.0;0.6
EZM00011520;PRAHA LIBUS;29.02.2020;1.3;10.0;4.0;7.9;-0.2
EZM00011520;PRAHA LIBUS;01.03.2020;3.8;;7.9;;4.9
EZM00011520;PRAHA LIBUS;02.03.2020;0.0;;7.7;;4.8
EZM00011520;PRAHA LIBUS;03.03.2020;0.8;;4.6;5.8;
EZM00011520;PRAHA LIBUS;04.03.2020;9.4;;3.8;;0.6
EZM00011520;PRAHA LIBUS;05.03.2020;0.0;;5.3;;-0.7
EZM00011520;PRAHA LIBUS;06.03.2020;3.0;;6.7;;4.1
EZM00011520;PRAHA LIBUS;07.03.2020;0.3;;4.4;;
EZM00011520;PRAHA LIBUS;08.03.2020;0.8;;5.6;;0.9
EZM00011520;PRAHA LIBUS;09.03.2020;0.0;;6.1;;3.3
EZM00011520;PRAHA LIBUS;10.03.2020;0.5;;5.6;;2.7
EZM00011520;PRAHA LIBUS;11.03.2020;3.8;20.0;9.5;;5.1
EZM00011520;PRAHA LIBUS;12.03.2020;19.8;;12.1;;
EZM00011520;PRAHA LIBUS;13.03.2020;1.3;;7.5;;
EZM00011520;PRAHA LIBUS;14.03.2020;0.0;;4.1;;
EZM00011520;PRAHA LIBUS;15.03.2020;0.0;;3.7;;-3.1
EZM00011520;PRAHA LIBUS;16.03.2020;0.0;;6.4;;-1.1
EZM00011520;PRAHA LIBUS;17.03.2020;0.0;;8.8;;2.4
EZM00011520;PRAHA LIBUS;18.03.2020;0.0;;9.9;;1.6
EZM00011520;PRAHA LIBUS;19.03.2020;0.0;;10.1;;3.7
EZM00011520;PRAHA LIBUS;20.03.2020;0.0;;10.1;;
EZM00011520;PRAHA LIBUS;21.03.2020;9.7;;2.6;;
EZM00011520;PRAHA LIBUS;22.03.2020;1.0;;-0.3;;-3.5
EZM00011520;PRAHA LIBUS;23.03.2020;0.0;;-0.6;4.2;-7.1
EZM00011520;PRAHA LIBUS;24.03.2020;0.0;;0.6;;-6.1
EZM00011520;PRAHA LIBUS;25.03.2020;0.0;;1.4;;-3.4
EZM00011520;PRAHA LIBUS;26.03.2020;0.0;;3.8;;-1.7
EZM00011520;PRAHA LIBUS;27.03.2020;0.0;;9.9;;2.3
EZM00011520;PRAHA LIBUS;28.03.2020;0.0;;9.0;;0.2
EZM00011520;PRAHA LIBUS;29.03.2020;0.0;;4.3;;
EZM00011520;PRAHA LIBUS;30.03.2020;0.5;;1.1;;-2.5
EZM00011520;PRAHA LIBUS;31.03.2020;0.3;;0.7;;
EZM00011520;PRAHA LIBUS;01.04.2020;0.3;;1.4;;-6.5
EZM00011520;PRAHA LIBUS;02.04.2020;0.0;;5.3;;-4.5
EZM00011520;PRAHA LIBUS;03.04.2020;0.0;;5.7;;0.9
EZM00011520;PRAHA LIBUS;04.04.2020;0.3;;8.4;;
EZM00011520;PRAHA LIBUS;05.04.2020;0.0;;9.0;;-0.7
EZM00011520;PRAHA LIBUS;06.04.2020;0.0;;12.9;;2.3
EZM00011520;PRAHA LIBUS;07.04.2020;0.0;;13.5;;5.8
EZM00011520;PRAHA LIBUS;08.04.2020;0.0;;13.3;;2.4
EZM00011520;PRAHA LIBUS;09.04.2020;0.0;;13.8;;2.6
EZM00011520;PRAHA LIBUS;10.04.2020;0.0;;12.1;;4.6
EZM00011520;PRAHA LIBUS;11.04.2020;0.0;;11.1;17.8;3.4
EZM00011520;PRAHA LIBUS;12.04.2020;0.0;;13.7;;2.9
EZM00011520;PRAHA LIBUS;13.04.2020;0.0;;9.6;18.3;
EZM00011520;PRAHA LIBUS;14.04.2020;0.0;;4.2;;1.3
EZM00011520;PRAHA LIBUS;15.04.2020;0.0;;8.4;;-0.7
EZM00011520;PRAHA LIBUS;16.04.2020;0.0;;13.6;;2.3
EZM00011520;PRAHA LIBUS;17.04.2020;0.0;;14.4;;
EZM00011520;PRAHA LIBUS;18.04.2020;0.0;;14.2;;5.5
EZM00011520;PRAHA LIBUS;19.04.2020;7.6;;11.1;;
EZM00011520;PRAHA LIBUS;20.04.2020;0.0;;9.3;;3.0
EZM00011520;PRAHA LIBUS;21.04.2020;0.0;;10.8;;4.6
EZM00011520;PRAHA LIBUS;22.04.2020;0.0;;11.6;;3.5
EZM00011520;PRAHA LIBUS;23.04.2020;0.0;;13.1;;5.0
EZM00011520;PRAHA LIBUS;24.04.2020;0.0;;14.1;22.4;4.1
EZM00011520;PRAHA LIBUS;25.04.2020;0.0;;9.7;;
EZM00011520;PRAHA LIBUS;26.04.2020;0.0;;10.1;;0.7
EZM00011520;PRAHA LIBUS;27.04.2020;0.0;;14.7;;5.4
EZM00011520;PRAHA LIBUS;28.04.2020;0.0;;16.9;24.8;8.1
EZM00011520;PRAHA LIBUS;29.04.2020;2.3;;13.7;;
EZM00011520;PRAHA LIBUS;30.04.2020;0.5;;14.4;;7.7
EZM00011520;PRAHA LIBUS;01.05.2020;3.3;;12.9;;
EZM00011520;PRAHA LIBUS;02.05.2020;0.5;;10.6;;6.7
EZM00011520;PRAHA LIBUS;03.05.2020;0.0;;10.3;;
EZM00011520;PRAHA LIBUS;04.05.2020;0.3;;11.9;;5.5
EZM00011520;PRAHA LIBUS;05.05.2020;3.8;;7.9;;
EZM00011520;PRAHA LIBUS;06.05.2020;0.3;;8.5;;0.9
EZM00011520;PRAHA LIBUS;07.05.2020;0.0;;12.5;;5.0
EZM00011520;PRAHA LIBUS;08.05.2020;0.0;;15.4;;4.4
EZM00011520;PRAHA LIBUS;09.05.2020;0.0;;17.2;25.1;8.4
EZM00011520;PRAHA LIBUS;10.05.2020;1.0;;16.9;25.1;11.8
EZM00011520;PRAHA LIBUS;11.05.2020;17.8;;9.4;16.8;
EZM00011520;PRAHA LIBUS;12.05.2020;25.7;;6.8;12.5;0.4
EZM00011520;PRAHA LIBUS;13.05.2020;0.0;;8.7;;0.8
EZM00011520;PRAHA LIBUS;14.05.2020;6.6;;10.4;;7.3
EZM00011520;PRAHA LIBUS;15.05.2020;0.3;;10.5;;
EZM00011520;PRAHA LIBUS;16.05.2020;0.0;;12.1;;2.7
EZM00011520;PRAHA LIBUS;17.05.2020;0.0;;13.6;;5.9
EZM00011520;PRAHA LIBUS;18.05.2020;0.0;;15.6;;4.9
EZM00011520;PRAHA LIBUS;19.05.2020;0.0;;17.8;;9.3
EZM00011520;PRAHA LIBUS;20.05.2020;0.0;;14.6;;9.1
EZM00011520;PRAHA LIBUS;21.05.2020;0.0;;14.9;;7.6
EZM00011520;PRAHA LIBUS;22.05.2020;0.0;;15.4;;8.2
EZM00011520;PRAHA LIBUS;23.05.2020;5.3;10.0;13.6;;
EZM00011520;PRAHA LIBUS;24.05.2020;7.1;;12.3;;7.7
EZM00011520;PRAHA LIBUS;25.05.2020;4.1;;11.1;;9.0
EZM00011520;PRAHA LIBUS;26.05.2020;1.3;;12.8;;
EZM00011520;PRAHA LIBUS;27.05.2020;0.0;;14.6;;6.1
EZM00011520;PRAHA LIBUS;28.05.2020;7.6;;12.2;15.7;10.1
EZM00011520;PRAHA LIBUS;29.05.2020;0.0;;14.4;;10.2
EZM00011520;PRAHA LIBUS;30.05.2020;0.0;;13.2;17.2;
EZM00011520;PRAHA LIBUS;31.05.2020;0.0;;11.3;;6.7
EZM00011520;PRAHA LIBUS;01.06.2020;0.5;;16.6;;7.4
EZM00011520;PRAHA LIBUS;02.06.2020;0.0;10.0;14.9;;7.8
EZM00011520;PRAHA LIBUS;03.06.2020;5.6;;17.1;;11.2
EZM00011520;PRAHA LIBUS;04.06.2020;1.0;;15.8;;10.1
EZM00011520;PRAHA LIBUS;05.06.2020;9.9;;14.6;;
EZM00011520;PRAHA LIBUS;06.06.2020;0.8;;14.5;;11.2
EZM00011520;PRAHA LIBUS;07.06.2020;2.5;;14.4;18.8;
EZM00011520;PRAHA LIBUS;08.06.2020;4.6;;14.4;;9.7
EZM00011520;PRAHA LIBUS;09.06.2020;0.0;;15.8;;10.4
EZM00011520;PRAHA LIBUS;10.06.2020;0.0;10.0;14.6;;
EZM00011520;PRAHA LIBUS;11.06.2020;10.9;10.0;17.3;23.6;13.3
EZM00011520;PRAHA LIBUS;12.06.2020;0.0;;20.2;;11.0
EZM00011520;PRAHA LIBUS;13.06.2020;0.0;41.0;21.8;;15.6
EZM00011520;PRAHA LIBUS;14.06.2020;41.1;;18.7;21.7;
EZM00011520;PRAHA LIBUS;15.06.2020;6.1;;19.9;;15.7
EZM00011520;PRAHA LIBUS;16.06.2020;0.0;;20.2;25.8;13.7
EZM00011520;PRAHA LIBUS;17.06.2020;0.0;;19.9;24.4;14.6
EZM00011520;PRAHA LIBUS;18.06.2020;0.0;10.0;17.3;;
EZM00011520;PRAHA LIBUS;19.06.2020;10.9;;16.3;;14.1
EZM00011520;PRAHA LIBUS;20.06.2020;4.3;10.0;15.1;;14.1
EZM00011520;PRAHA LIBUS;21.06.2020;7.6;;17.4;;
EZM00011520;PRAHA LIBUS;22.06.2020;0.0;;20.4;26.2;13.1
EZM00011520;PRAHA LIBUS;23.06.2020;0.0;;19.6;;14.5
EZM00011520;PRAHA LIBUS;24.06.2020;0.0;;15.7;;9.9
EZM00011520;PRAHA LIBUS;25.06.2020;0.0;;19.1;;12.9
EZM00011520;PRAHA LIBUS;26.06.2020;0.3;;19.8;;16.3
EZM00011520;PRAHA LIBUS;27.06.2020;0.0;;22.7;;14.0
EZM00011520;PRAHA LIBUS;28.06.2020;0.0;;24.3;;17.0
EZM00011520;PRAHA LIBUS;29.06.2020;9.7;;18.0;;
EZM00011520;PRAHA LIBUS;30.06.2020;0.3;;19.7;;
EZM00011520;PRAHA LIBUS;01.07.2020;0.0;;23.7;;14.5
EZM00011520;PRAHA LIBUS;02.07.2020;0.3;;20.9;;
EZM00011520;PRAHA LIBUS;03.07.2020;1.0;;19.3;;
EZM00011520;PRAHA LIBUS;04.07.2020;0.0;;20.3;;
EZM00011520;PRAHA LIBUS;05.07.2020;0.0;;23.1;;16.9
EZM00011520;PRAHA LIBUS;06.07.2020;0.0;;19.8;;
EZM00011520;PRAHA LIBUS;07.07.2020;0.5;;15.7;;9.8
EZM00011520;PRAHA LIBUS;08.07.2020;0.0;;14.9;19.3;13.1
EZM00011520;PRAHA LIBUS;09.07.2020;4.1;;19.5;;13.4
EZM00011520;PRAHA LIBUS;10.07.2020;0.0;;24.7;33.2;17.9
EZM00011520;PRAHA LIBUS;11.07.2020;0.5;;15.4;19.9;
EZM00011520;PRAHA LIBUS;12.07.2020;0.8;;16.0;;8.7
EZM00011520;PRAHA LIBUS;13.07.2020;0.0;;16.8;;7.8
EZM00011520;PRAHA LIBUS;14.07.2020;0.0;;19.0;;10.9
EZM00011520;PRAHA LIBUS;15.07.2020;0.0;;18.5;;12.1
EZM00011520;PRAHA LIBUS;16.07.2020;0.0;10.0;15.6;;
EZM00011520;PRAHA LIBUS;17.07.2020;6.4;;15.6;;12.1
EZM00011520;PRAHA LIBUS;18.07.2020;1.5;;17.3;25.9;10.7
EZM00011520;PRAHA LIBUS;19.07.2020;4.3;;20.9;28.0;15.2
EZM00011520;PRAHA LIBUS;20.07.2020;0.0;;22.5;;16.4
EZM00011520;PRAHA LIBUS;21.07.2020;0.8;;20.6;;16.3
EZM00011520;PRAHA LIBUS;22.07.2020;0.0;;19.2;;11.8
EZM00011520;PRAHA LIBUS;23.07.2020;0.0;;19.6;;11.9
EZM00011520;PRAHA LIBUS;24.07.2020;0.0;;21.0;;13.1
EZM00011520;PRAHA LIBUS;25.07.2020;0.0;;22.7;;
EZM00011520;PRAHA LIBUS;26.07.2020;0.0;;20.1;;16.3
EZM00011520;PRAHA LIBUS;27.07.2020;1.3;;22.2;;15.4
EZM00011520;PRAHA LIBUS;28.07.2020;0.0;;25.8;;17.4
EZM00011520;PRAHA LIBUS;29.07.2020;0.0;;22.7;;15.5
EZM00011520;PRAHA LIBUS;30.07.2020;0.0;;21.5;;11.7
EZM00011520;PRAHA LIBUS;31.07.2020;0.0;;22.4;;13.1
EZM00011520;PRAHA LIBUS;01.08.2020;0.0;;23.5;;14.1
EZM00011520;PRAHA LIBUS;02.08.2020;0.0;;20.1;26.1;17.1
EZM00011520;PRAHA LIBUS;03.08.2020;22.4;10.0;16.8;;
EZM00011520;PRAHA LIBUS;04.08.2020;9.7;;14.9;17.1;
EZM00011520;PRAHA LIBUS;05.08.2020;1.3;;18.1;;10.6
EZM00011520;PRAHA LIBUS;06.08.2020;0.0;;20.6;;11.4
EZM00011520;PRAHA LIBUS;07.08.2020;0.0;;23.8;;15.6
EZM00011520;PRAHA LIBUS;08.08.2020;0.0;;24.7;;15.7
EZM00011520;PRAHA LIBUS;09.08.2020;0.0;;25.5;;15.6
EZM00011520;PRAHA LIBUS;10.08.2020;0.0;;22.8;31.8;17.9
EZM00011520;PRAHA LIBUS;11.08.2020;2.8;;22.9;;17.0
EZM00011520;PRAHA LIBUS;12.08.2020;0.0;;24.1;;15.5
EZM00011520;PRAHA LIBUS;13.08.2020;0.0;;25.1;32.1;16.5
EZM00011520;PRAHA LIBUS;14.08.2020;0.0;30.0;21.4;;
EZM00011520;PRAHA LIBUS;15.08.2020;24.9;;21.3;;18.1
EZM00011520;PRAHA LIBUS;16.08.2020;0.0;;21.9;;15.5
EZM00011520;PRAHA LIBUS;17.08.2020;0.0;;21.3;;14.3
EZM00011520;PRAHA LIBUS;18.08.2020;3.3;;19.3;25.3;
EZM00011520;PRAHA LIBUS;19.08.2020;22.1;;19.8;;14.5
EZM00011520;PRAHA LIBUS;20.08.2020;0.0;;21.9;;13.1
EZM00011520;PRAHA LIBUS;21.08.2020;0.0;;26.1;;16.5
EZM00011520;PRAHA LIBUS;22.08.2020;0.0;;21.9;;
EZM00011520;PRAHA LIBUS;23.08.2020;2.0;;19.3;25.3;
EZM00011520;PRAHA LIBUS;24.08.2020;2.8;;18.1;;12.3
EZM00011520;PRAHA LIBUS;25.08.2020;0.0;;18.6;25.0;11.1
EZM00011520;PRAHA LIBUS;26.08.2020;0.0;;21.4;;17.2
EZM00011520;PRAHA LIBUS;27.08.2020;0.0;;17.4;;
EZM00011520;PRAHA LIBUS;28.08.2020;0.0;;17.9;27.5;9.6
EZM00011520;PRAHA LIBUS;29.08.2020;31.5;;17.0;19.9;15.3
EZM00011520;PRAHA LIBUS;30.08.2020;1.8;;16.5;;15.1
EZM00011520;PRAHA LIBUS;31.08.2020;4.8;;15.6;;12.5
EZM00011520;PRAHA LIBUS;01.09.2020;0.5;;13.7;;
EZM00011520;PRAHA LIBUS;02.09.2020;0.0;;13.8;20.2;8.1
EZM00011520;PRAHA LIBUS;03.09.2020;0.0;;16.4;;10.4
EZM00011520;PRAHA LIBUS;04.09.2020;0.0;;20.4;;15.2
EZM00011520;PRAHA LIBUS;05.09.2020;0.0;;20.2;;
EZM00011520;PRAHA LIBUS;06.09.2020;0.3;;16.1;;12.3
EZM00011520;PRAHA LIBUS;07.09.2020;0.0;;15.2;21.4;
EZM00011520;PRAHA LIBUS;08.09.2020;0.0;;16.0;;7.3
EZM00011520;PRAHA LIBUS;09.09.2020;0.0;;18.8;27.0;10.1
EZM00011520;PRAHA LIBUS;10.09.2020;0.0;;16.7;;
EZM00011520;PRAHA LIBUS;11.09.2020;0.0;;16.4;;11.6
EZM00011520;PRAHA LIBUS;12.09.2020;0.0;;18.3;27.4;11.0
EZM00011520;PRAHA LIBUS;13.09.2020;0.0;;19.6;;11.7
EZM00011520;PRAHA LIBUS;14.09.2020;0.0;;20.9;;12.5
EZM00011520;PRAHA LIBUS;15.09.2020;0.0;;22.0;;13.3
EZM00011520;PRAHA LIBUS;16.09.2020;0.0;;21.3;;14.1
EZM00011520;PRAHA LIBUS;17.09.2020;0.8;;16.6;;
EZM00011520;PRAHA LIBUS;18.09.2020;0.0;;12.8;19.7;5.3
EZM00011520;PRAHA LIBUS;19.09.2020;0.0;;13.6;21.0;4.6
EZM00011520;PRAHA LIBUS;20.09.2020;0.0;;16.0;;7.5
EZM00011520;PRAHA LIBUS;21.09.2020;0.0;;16.2;24.3;7.2
EZM00011520;PRAHA LIBUS;22.09.2020;0.0;;17.8;;9.4
EZM00011520;PRAHA LIBUS;23.09.2020;0.0;;17.7;;12.0
EZM00011520;PRAHA LIBUS;24.09.2020;5.1;;17.6;;12.8
EZM00011520;PRAHA LIBUS;25.09.2020;1.5;10.0;12.6;;
EZM00011520;PRAHA LIBUS;26.09.2020;29.5;20.0;7.0;;
EZM00011520;PRAHA LIBUS;27.09.2020;17.5;;9.2;;
EZM00011520;PRAHA LIBUS;28.09.2020;0.0;;7.1;;2.3
EZM00011520;PRAHA LIBUS;29.09.2020;4.8;10.0;10.6;;8.9
EZM00011520;PRAHA LIBUS;30.09.2020;5.3;;11.3;;7.2
EZM00011520;PRAHA LIBUS;01.10.2020;0.0;;11.9;18.6;7.3
EZM00011520;PRAHA LIBUS;02.10.2020;0.0;;13.9;19.9;7.5
EZM00011520;PRAHA LIBUS;03.10.2020;0.0;;16.9;;11.4
EZM00011520;PRAHA LIBUS;04.10.2020;0.5;;13.7;;
EZM00011520;PRAHA LIBUS;05.10.2020;0.0;;11.0;;8.0
EZM00011520;PRAHA LIBUS;06.10.2020;1.8;;12.2;;8.6
EZM00011520;PRAHA LIBUS;07.10.2020;1.0;;11.9;;10.2
EZM00011520;PRAHA LIBUS;08.10.2020;0.0;;12.8;;9.6
EZM00011520;PRAHA LIBUS;09.10.2020;0.0;;15.2;;12.2
EZM00011520;PRAHA LIBUS;10.10.2020;0.0;10.0;10.7;;
EZM00011520;PRAHA LIBUS;11.10.2020;6.4;;6.1;;2.1
EZM00011520;PRAHA LIBUS;12.10.2020;0.0;;7.6;11.9;5.2
EZM00011520;PRAHA LIBUS;13.10.2020;0.0;;6.3;;2.7
EZM00011520;PRAHA LIBUS;14.10.2020;19.6;10.0;6.9;;
EZM00011520;PRAHA LIBUS;15.10.2020;11.9;;9.1;;7.1
EZM00011520;PRAHA LIBUS;16.10.2020;1.8;;8.3;;
EZM00011520;PRAHA LIBUS;17.10.2020;0.5;;7.2;;
EZM00011520;PRAHA LIBUS;18.10.2020;0.3;;7.8;;5.9
EZM00011520;PRAHA LIBUS;19.10.2020;0.0;;8.1;;
EZM00011520;PRAHA LIBUS;20.10.2020;0.0;;7.2;;1.3
EZM00011520;PRAHA LIBUS;21.10.2020;0.0;;8.8;;5.2
EZM00011520;PRAHA LIBUS;22.10.2020;0.0;;11.5;;8.2
EZM00011520;PRAHA LIBUS;23.10.2020;1.3;;12.9;;10.2
EZM00011520;PRAHA LIBUS;24.10.2020;3.3;;13.2;;
EZM00011520;PRAHA LIBUS;25.10.2020;0.0;;10.8;;
EZM00011520;PRAHA LIBUS;26.10.2020;0.0;;11.2;;8.2
EZM00011520;PRAHA LIBUS;27.10.2020;0.3;;8.0;;
EZM00011520;PRAHA LIBUS;28.10.2020;0.0;;7.4;;2.8
EZM00011520;PRAHA LIBUS;29.10.2020;0.8;;8.8;11.7;
EZM00011520;PRAHA LIBUS;30.10.2020;6.9;;10.5;;5.6
EZM00011520;PRAHA LIBUS;31.10.2020;2.0;;12.1;;
EZM00011520;PRAHA LIBUS;01.11.2020;0.0;;9.8;;5.8
EZM00011520;PRAHA LIBUS;02.11.2020;4.8;;15.6;;10.7
EZM00011520;PRAHA LIBUS;03.11.2020;0.3;;13.7;;
EZM00011520;PRAHA LIBUS;04.11.2020;4.6;;9.0;;
EZM00011520;PRAHA LIBUS;05.11.2020;0.0;;4.9;;
EZM00011520;PRAHA LIBUS;06.11.2020;0.0;;2.6;;-0.9
EZM00011520;PRAHA LIBUS;07.11.2020;0.0;;1.4;;-1.0
EZM00011520;PRAHA LIBUS;08.11.2020;0.0;;2.4;;1.6
EZM00011520;PRAHA LIBUS;09.11.2020;0.0;;2.9;;1.4
EZM00011520;PRAHA LIBUS;10.11.2020;0.0;;4.6;;3.8
EZM00011520;PRAHA LIBUS;11.11.2020;0.0;;4.9;5.8;4.2
EZM00011520;PRAHA LIBUS;12.11.2020;0.3;;5.7;;3.5
EZM00011520;PRAHA LIBUS;13.11.2020;0.0;;7.7;;
EZM00011520;PRAHA LIBUS;14.11.2020;0.0;;10.0;;7.0
EZM00011520;PRAHA LIBUS;15.11.2020;0.0;;6.1;;
EZM00011520;PRAHA LIBUS;16.11.2020;0.5;;7.9;;5.4
EZM00011520;PRAHA LIBUS;17.11.2020;0.0;;9.8;;8.0
EZM00011520;PRAHA LIBUS;18.11.2020;0.0;;8.9;13.6;5.6
AU000016402;GRAZ;01.01.2015;;;-4.0;-0.9;-9.4
AU000016402;GRAZ;02.01.2015;;;0.1;;-6.9
AU000016402;GRAZ;03.01.2015;;;-0.4;;-6.2
AU000016402;GRAZ;04.01.2015;;;3.2;6.1;-2.4
AU000016402;GRAZ;05.01.2015;;;1.4;5.4;
AU000016402;GRAZ;06.01.2015;;;0.3;4.0;
AU000016402;GRAZ;07.01.2015;;;-2.9;0.3;-6.0
AU000016402;GRAZ;08.01.2015;;;-3.2;0.2;-7.9
AU000016402;GRAZ;09.01.2015;;;1.6;;-5.7
AU000016402;GRAZ;10.01.2015;;;9.5;21.4;
AU000016402;GRAZ;11.01.2015;;;4.1;6.0;0.1
AU000016402;GRAZ;12.01.2015;;;1.2;9.1;
AU000016402;GRAZ;13.01.2015;;;0.1;8.4;-5.5
AU000016402;GRAZ;14.01.2015;;;2.7;10.4;-5.0
AU000016402;GRAZ;15.01.2015;;;0.7;;-4.5
AU000016402;GRAZ;16.01.2015;;;6.3;;-5.4
AU000016402;GRAZ;17.01.2015;;;9.5;13.3;
AU000016402;GRAZ;18.01.2015;;;3.9;;
AU000016402;GRAZ;19.01.2015;;;2.6;7.1;
AU000016402;GRAZ;20.01.2015;;;1.2;;
AU000016402;GRAZ;21.01.2015;;;3.4;;1.6
AU000016402;GRAZ;22.01.2015;0.0;;3.8;5.0;2.5
AU000016402;GRAZ;23.01.2015;;;5.8;8.3;2.3
AU000016402;GRAZ;24.01.2015;;;4.6;;
AU000016402;GRAZ;25.01.2015;;;3.8;6.1;
AU000016402;GRAZ;26.01.2015;;;-1.6;4.0;
AU000016402;GRAZ;27.01.2015;0.0;;-2.1;2.2;-6.5
AU000016402;GRAZ;28.01.2015;;;-2.1;5.4;-8.4
AU000016402;GRAZ;29.01.2015;;;-1.4;0.4;-5.6
AU000016402;GRAZ;30.01.2015;5.1;;-0.1;;
AU000016402;GRAZ;31.01.2015;;;-3.4;;-8.4
AU000016402;GRAZ;01.02.2015;;;-2.1;;-7.8
AU000016402;GRAZ;02.02.2015;0.0;;-3.7;0.9;
AU000016402;GRAZ;03.02.2015;0.0;;-3.6;1.0;-9.5
AU000016402;GRAZ;04.02.2015;;;-2.6;0.7;-7.1
AU000016402;GRAZ;05.02.2015;2.0;;-1.3;;-4.5
AU000016402;GRAZ;06.02.2015;0.0;;-0.2;;
AU000016402;GRAZ;07.02.2015;;;-3.8;1.2;
AU000016402;GRAZ;08.02.2015;;;-4.0;2.6;-10.5
AU000016402;GRAZ;09.02.2015;0.3;;-0.4;;
AU000016402;GRAZ;10.02.2015;;;4.1;10.0;-0.8
AU000016402;GRAZ;11.02.2015;;;2.0;5.3;-1.8
AU000016402;GRAZ;12.02.2015;;;1.9;3.4;0.7
AU000016402;GRAZ;13.02.2015;;;0.0;;
AU000016402;GRAZ;14.02.2015;;;1.6;6.4;-2.3
AU000016402;GRAZ;15.02.2015;;;1.9;6.7;
AU000016402;GRAZ;16.02.2015;;;1.3;7.4;-4.7
AU000016402;GRAZ;17.02.2015;;;0.4;4.0;-5.6
AU000016402;GRAZ;18.02.2015;;;1.8;;
AU000016402;GRAZ;19.02.2015;;;1.3;8.1;-4.7
AU000016402;GRAZ;20.02.2015;;;1.7;10.6;
AU000016402;GRAZ;21.02.2015;;;3.8;12.6;-4.6
AU000016402;GRAZ;22.02.2015;;;3.3;6.2;-2.4
